MatchFk,blue_p1,blue_p2,blue_p3,blue_p4,blue_p5,red_p1,red_p2,red_p3,red_p4,red_p5,result,rank_fk,rank_name,Patch
NA1_5440442620,58,173,2,147,103,138,45,171,10,4,0,9,Grandmaster,15.24.733.6673
NA1_5440419192,157,19,27,147,94,138,57,115,96,189,0,9,Grandmaster,15.24.733.6673
NA1_5440396330,180,107,111,155,15,48,116,2,9,53,1,9,Grandmaster,15.24.733.6673
NA1_5440379885,102,112,1,155,34,138,81,111,85,184,0,9,Grandmaster,15.24.733.6673
NA1_5440355214,138,185,111,163,191,71,146,116,10,86,1,9,Grandmaster,15.24.733.6673
NA1_5439770787,5,126,79,59,101,138,0,115,22,190,0,9,Grandmaster,15.24.733.5841
NA1_5439633336,0,19,111,96,101,138,151,1,183,133,0,9,Grandmaster,15.24.733.5841
NA1_5439610297,138,55,69,10,122,162,151,190,63,4,1,9,Grandmaster,15.24.733.5841
NA1_5439587181,69,33,99,32,154,138,179,142,133,122,1,9,Grandmaster,15.24.733.5841
NA1_5439561050,69,45,100,87,99,138,146,147,58,154,0,9,Grandmaster,15.24.733.5841
NA1_5438980665,162,128,146,10,152,138,179,147,9,15,1,9,Grandmaster,15.24.732.64
NA1_5438943730,138,116,171,142,20,162,169,188,22,15,0,9,Grandmaster,15.24.732.64
NA1_5440978619,189,81,179,87,101,98,33,75,68,86,0,9,Grandmaster,15.24.733.6673
NA1_5440974205,139,83,127,32,101,31,33,186,111,4,1,9,Grandmaster,15.24.733.6673
NA1_5440954595,42,57,171,32,90,139,5,146,87,101,0,9,Grandmaster,15.24.733.6673
NA1_5440945723,51,52,88,85,101,139,57,7,96,143,0,9,Grandmaster,15.24.733.6673
NA1_5440939205,139,126,171,36,101,112,29,186,155,82,1,9,Grandmaster,15.24.733.6673
NA1_5440932173,162,170,42,96,101,139,45,147,58,143,1,9,Grandmaster,15.24.733.6673
NA1_5440926461,181,191,186,96,101,71,121,2,58,65,0,9,Grandmaster,15.24.733.6673
NA1_5440601181,75,121,167,145,101,139,57,39,163,93,0,9,Grandmaster,15.24.733.6673
NA1_5440560292,69,112,147,96,94,181,191,155,183,101,0,9,Grandmaster,15.24.733.6673
NA1_5440526751,5,56,68,10,86,139,179,129,183,144,1,9,Grandmaster,15.24.733.6673
NA1_5440481907,153,151,68,180,101,102,116,13,183,86,1,9,Grandmaster,15.24.733.6673
NA1_5440438997,127,81,129,93,87,38,191,100,167,118,0,9,Grandmaster,15.24.733.6673
NA1_5440410482,42,81,1,58,15,69,0,129,10,133,0,9,Grandmaster,15.24.733.6673
NA1_5440374224,146,88,180,176,118,125,81,150,87,101,1,9,Grandmaster,15.24.733.6673
NA1_5440039462,75,186,151,68,93,145,135,13,85,154,1,9,Grandmaster,15.24.733.5841
NA1_5440020975,139,116,68,163,15,186,81,190,160,132,1,9,Grandmaster,15.24.733.5841
NA1_5439973435,128,170,116,160,86,107,29,186,22,15,0,9,Grandmaster,15.24.733.5841
NA1_5439957881,128,146,181,10,15,139,55,2,77,86,1,9,Grandmaster,15.24.733.5841
NA1_5439927858,113,135,147,32,144,41,105,171,155,86,0,9,Grandmaster,15.24.733.5841
NA1_5440895820,61,151,49,164,184,136,0,13,106,65,1,9,Grandmaster,15.24.733.6673
NA1_5440087215,2,100,116,160,167,180,179,150,77,94,0,9,Grandmaster,15.24.733.5841
NA1_5440079470,117,57,171,10,81,88,151,13,142,82,0,9,Grandmaster,15.24.733.5841
NA1_5440069324,38,0,145,87,101,67,151,46,142,94,0,9,Grandmaster,15.24.733.5841
NA1_5432980709,44,151,14,58,37,28,33,142,96,48,1,9,Grandmaster,15.24.731.5210
NA1_5432969840,61,74,129,147,115,28,151,186,191,143,0,9,Grandmaster,15.24.731.5210
NA1_5432950303,5,150,180,187,18,0,19,12,160,132,1,9,Grandmaster,15.24.731.5210
NA1_5432945890,134,151,12,59,15,26,97,180,187,103,1,9,Grandmaster,15.24.731.5210
NA1_5432937698,28,179,100,9,86,2,119,67,85,94,1,9,Grandmaster,15.24.731.5210
NA1_5432934690,56,107,52,85,101,2,151,171,59,104,0,9,Grandmaster,15.24.731.5210
NA1_5432918038,61,179,146,32,71,173,151,87,58,154,0,9,Grandmaster,15.24.731.5210
NA1_5432690483,38,121,79,63,82,114,151,168,183,101,1,9,Grandmaster,15.24.731.5210
NA1_5432011197,57,105,146,183,144,46,151,185,96,115,1,9,Grandmaster,15.24.731.5210
NA1_5430938260,128,151,171,85,143,61,34,116,59,103,0,9,Grandmaster,15.24.731.5210
NA1_5430927155,42,55,151,142,1,26,81,147,85,82,0,9,Grandmaster,15.24.731.5210
NA1_5441333856,41,6,5,59,143,46,33,180,9,154,1,9,Grandmaster,15.24.733.6673
NA1_5441278942,41,70,29,147,115,51,46,164,63,82,0,9,Grandmaster,15.24.733.6673
NA1_5441210717,172,45,147,155,103,41,81,111,87,34,1,9,Grandmaster,15.24.733.6673
NA1_5440903918,41,52,89,181,184,56,151,172,140,94,1,9,Grandmaster,15.24.733.6673
NA1_5440899795,41,33,155,160,15,127,52,150,32,18,0,9,Grandmaster,15.24.733.6673
NA1_5440888484,41,45,29,133,4,43,179,93,155,18,1,9,Grandmaster,15.24.733.6673
NA1_5440767662,112,45,147,12,99,41,73,48,87,115,1,9,Grandmaster,15.24.733.6673
NA1_5440686027,88,31,171,96,123,41,45,48,63,94,0,9,Grandmaster,15.24.733.6673
NA1_5440006915,128,66,51,22,65,41,146,155,117,103,1,9,Grandmaster,15.24.733.5841
NA1_5439982212,57,179,150,188,82,41,55,147,58,118,0,9,Grandmaster,15.24.733.5841
NA1_5439723644,3,146,2,85,184,41,33,168,87,114,0,9,Grandmaster,15.24.733.5841
NA1_5439596962,2,31,68,142,118,41,35,181,85,94,1,9,Grandmaster,15.24.733.5841
NA1_5439512300,41,186,146,85,101,57,191,116,36,132,1,9,Grandmaster,15.24.733.5841
NA1_5439168393,41,150,181,183,94,107,173,129,36,104,0,9,Grandmaster,15.24.733.5841
NA1_5439100778,26,135,7,96,122,41,146,127,93,20,1,9,Grandmaster,15.24.733.5841
NA1_5438292654,41,126,79,63,103,172,81,69,176,53,1,9,Grandmaster,15.24.732.64
NA1_5437905246,0,88,68,155,94,41,66,100,10,103,0,9,Grandmaster,15.24.732.64
NA1_5437815290,1,116,145,155,143,41,161,151,133,189,0,9,Grandmaster,15.24.732.64
NA1_5441293264,182,116,7,19,101,69,97,172,160,82,0,9,Grandmaster,15.24.733.6673
NA1_5441260834,172,6,127,191,115,125,45,129,63,143,0,9,Grandmaster,15.24.733.6673
NA1_5441227671,5,146,172,10,34,28,55,1,142,143,0,9,Grandmaster,15.24.733.6673
NA1_5441201723,153,119,186,142,53,75,88,41,127,122,0,9,Grandmaster,15.24.733.6673
NA1_5440829254,43,97,177,85,114,42,55,172,155,86,1,9,Grandmaster,15.24.733.6673
NA1_5440786748,42,45,2,77,94,138,170,186,96,82,0,9,Grandmaster,15.24.733.6673
NA1_5440745651,42,170,39,22,133,98,45,147,77,101,0,9,Grandmaster,15.24.733.6673
NA1_5440719718,157,5,33,155,86,42,45,144,106,154,1,9,Grandmaster,15.24.733.6673
NA1_5440693874,139,81,87,63,143,75,126,190,9,154,1,9,Grandmaster,15.24.733.6673
NA1_5440664095,56,151,100,133,37,75,47,29,87,144,1,9,Grandmaster,15.24.733.6673
NA1_5440487418,112,185,57,1,90,46,116,87,59,122,1,9,Grandmaster,15.24.733.6673
NA1_5441840276,61,150,142,12,103,114,126,89,96,143,1,9,Grandmaster,15.24.733.6673
NA1_5441820348,128,173,89,85,184,57,135,58,162,144,1,9,Grandmaster,15.24.733.6673
NA1_5441760999,186,126,49,9,20,127,88,33,106,86,1,9,Grandmaster,15.24.733.6673
NA1_5441421000,164,29,3,96,23,138,135,186,63,113,1,9,Grandmaster,15.24.733.6673
NA1_5441248942,26,81,2,155,101,102,126,57,191,114,0,9,Grandmaster,15.24.733.6673
NA1_5441225850,112,135,57,9,144,88,170,69,58,189,0,9,Grandmaster,15.24.733.6673
NA1_5441167988,125,126,177,9,86,128,17,127,183,103,0,9,Grandmaster,15.24.733.6673
NA1_5440727544,26,81,3,66,144,127,170,160,188,143,1,9,Grandmaster,15.24.733.6673
NA1_5440581167,42,135,89,155,152,3,100,84,96,101,1,9,Grandmaster,15.24.733.6673
NA1_5440557291,56,31,150,63,103,41,126,1,155,105,1,9,Grandmaster,15.24.733.6673
NA1_5440465279,28,81,89,96,82,31,88,87,164,33,0,9,Grandmaster,15.24.733.6673
NA1_5440142644,32,0,181,188,143,127,135,13,180,172,1,9,Grandmaster,15.24.733.5841
NA1_5440132980,172,150,127,160,82,38,135,147,93,113,1,9,Grandmaster,15.24.733.5841
NA1_5442077488,56,52,159,1,122,61,173,111,58,65,0,9,Grandmaster,15.24.733.6673
NA1_5442054010,139,169,87,180,101,43,0,150,130,122,0,9,Grandmaster,15.24.733.6673
NA1_5442011738,0,151,146,191,104,51,169,172,85,101,1,9,Grandmaster,15.24.733.6673
NA1_5441986126,171,169,181,85,101,127,151,146,58,103,1,9,Grandmaster,15.24.733.6673
NA1_5441963021,5,97,13,87,99,2,169,1,22,15,0,9,Grandmaster,15.24.733.6673
NA1_5441939949,138,179,181,24,88,139,146,19,187,189,1,9,Grandmaster,15.24.733.6673
NA1_5441887055,112,173,100,9,87,61,0,1,58,53,1,9,Grandmaster,15.24.733.6673
NA1_5441150290,41,126,1,32,154,172,169,146,155,184,0,9,Grandmaster,15.24.733.6673
NA1_5441109965,50,108,170,160,154,61,126,145,164,34,0,9,Grandmaster,15.24.733.6673
NA1_5441090198,61,126,129,87,53,181,173,84,183,114,1,9,Grandmaster,15.24.733.6673
NA1_5441053971,125,141,116,93,143,57,146,165,87,101,1,9,Grandmaster,15.24.733.6673
NA1_5441039963,127,135,172,96,18,61,170,146,85,82,1,9,Grandmaster,15.24.733.6673
NA1_5441024018,0,92,44,142,144,114,170,172,49,15,0,9,Grandmaster,15.24.733.6673
NA1_5453586020,38,88,39,160,20,174,161,29,96,145,0,9,Grandmaster,15.24.734.7485
NA1_5453549838,126,29,116,59,20,162,21,171,96,149,1,9,Grandmaster,15.24.734.7485
NA1_5453516649,51,52,145,85,99,88,5,39,96,20,0,9,Grandmaster,15.24.734.7485
NA1_5453491345,57,81,40,85,15,139,56,172,63,143,1,9,Grandmaster,15.24.734.7485
NA1_5453455072,31,113,79,155,15,139,88,129,187,154,1,9,Grandmaster,15.24.734.7485
NA1_5453311153,57,121,181,63,4,172,0,68,130,149,0,9,Grandmaster,15.24.734.7485
NA1_5453273205,61,33,68,140,4,110,191,181,96,82,0,9,Grandmaster,15.24.734.7485
NA1_5453237239,57,116,29,58,87,139,186,146,36,19,0,9,Grandmaster,15.24.734.7485
NA1_5453205153,61,37,49,180,132,162,108,88,63,118,1,9,Grandmaster,15.24.734.7485
NA1_5453162881,51,21,79,63,15,157,57,163,96,122,1,9,Grandmaster,15.24.734.7485
NA1_5453127716,181,185,36,22,159,61,126,163,155,20,0,9,Grandmaster,15.24.734.7485
NA1_5453092626,107,57,111,96,65,174,162,181,19,82,0,9,Grandmaster,15.24.734.7485
NA1_5453049420,28,0,49,96,15,129,57,167,48,132,1,9,Grandmaster,15.24.734.7485
NA1_5453027306,138,0,151,63,141,75,139,111,164,4,1,9,Grandmaster,15.24.734.7485
NA1_5452996494,172,179,127,180,149,107,146,2,96,15,0,9,Grandmaster,15.24.734.7485
NA1_5452967605,2,46,116,155,53,134,146,168,96,149,0,9,Grandmaster,15.24.734.7485
NA1_5452932301,174,57,188,155,4,107,26,71,36,118,0,9,Grandmaster,15.24.734.7485
NA1_5452909050,139,46,151,155,132,56,73,146,63,94,1,9,Grandmaster,15.24.734.7485
NA1_5452882707,26,31,14,130,149,138,55,150,22,82,0,9,Grandmaster,15.24.734.7485
NA1_5454017681,5,152,171,63,79,0,57,84,160,153,0,9,Grandmaster,15.24.734.7485
NA1_5453604187,38,0,49,142,177,125,121,188,167,152,0,9,Grandmaster,15.24.734.7485
NA1_5453582171,0,105,190,32,144,107,45,40,66,152,0,9,Grandmaster,15.24.734.7485
NA1_5453556225,51,81,24,160,34,162,45,147,155,152,1,9,Grandmaster,15.24.734.7485
NA1_5453515116,23,74,147,87,152,21,26,186,58,34,1,9,Grandmaster,15.24.734.7485
NA1_5453471429,51,46,186,145,152,0,146,3,77,99,0,9,Grandmaster,15.24.734.7485
NA1_5453435524,139,156,168,27,132,186,29,93,58,53,1,9,Grandmaster,15.24.734.7485
NA1_5453399438,5,97,172,140,53,125,57,68,63,152,0,9,Grandmaster,15.24.734.7485
NA1_5452472601,61,73,49,93,152,153,5,171,140,7,1,9,Grandmaster,15.24.734.7485
NA1_5451967273,142,57,111,9,132,61,88,181,58,152,0,9,Grandmaster,15.24.734.7485
NA1_5451835583,57,151,3,33,152,23,73,69,160,15,1,9,Grandmaster,15.24.734.7485
NA1_5451815328,136,105,12,155,152,127,116,189,160,122,0,9,Grandmaster,15.24.734.7485
NA1_5451787039,26,5,170,19,152,104,6,31,167,115,1,9,Grandmaster,15.24.734.7485
NA1_5451603849,104,66,181,106,184,2,185,147,9,152,1,9,Grandmaster,15.24.734.7485
NA1_5451581948,42,114,1,96,65,104,126,171,188,152,0,9,Grandmaster,15.24.734.7485
NA1_5451054703,125,121,180,12,152,5,66,186,58,82,1,9,Grandmaster,15.24.734.7485
NA1_5450986132,128,108,186,58,104,75,73,111,10,152,0,9,Grandmaster,15.24.734.7485
NA1_5449992676,135,17,39,22,152,125,83,129,164,101,0,9,Grandmaster,15.24.734.7485
NA1_5449915734,28,150,147,66,152,26,105,116,36,4,0,9,Grandmaster,15.24.734.7485
NA1_5454290927,125,74,150,87,115,42,5,111,36,4,0,9,Grandmaster,15.24.734.7485
NA1_5453742491,38,146,70,58,20,41,179,14,49,101,0,9,Grandmaster,15.24.734.7485
NA1_5453728034,180,83,5,96,103,128,74,33,22,122,0,9,Grandmaster,15.24.734.7485
NA1_5453711697,61,88,180,189,19,38,105,147,58,154,1,9,Grandmaster,15.24.734.7485
NA1_5453698656,61,35,157,96,189,127,81,186,87,143,1,9,Grandmaster,15.24.734.7485
NA1_5453691489,38,186,79,142,118,23,47,39,147,65,0,9,Grandmaster,15.24.734.7485
NA1_5453683774,71,116,40,58,15,89,157,171,142,19,0,9,Grandmaster,15.24.734.7485
NA1_5453672438,26,151,93,32,18,51,5,8,188,65,1,9,Grandmaster,15.24.734.7485
NA1_5453381620,0,179,146,32,87,38,29,171,85,103,1,9,Grandmaster,15.24.734.7485
NA1_5453347095,172,81,189,155,53,125,6,2,163,49,1,9,Grandmaster,15.24.734.7485
NA1_5453308067,14,151,100,36,82,57,29,180,155,115,1,9,Grandmaster,15.24.734.7485
NA1_5453273906,113,45,147,96,103,139,73,7,22,20,0,9,Grandmaster,15.24.734.7485
NA1_5453234281,164,150,190,10,20,33,116,104,96,103,1,9,Grandmaster,15.24.734.7485
NA1_5453204955,13,105,116,142,144,162,150,29,85,101,0,9,Grandmaster,15.24.734.7485
NA1_5453117061,0,5,165,96,7,179,185,41,9,144,0,9,Grandmaster,15.24.734.7485
NA1_5453091594,127,100,111,188,103,125,170,1,58,153,0,9,Grandmaster,15.24.734.7485
NA1_5453008978,46,74,77,19,82,131,57,88,96,15,1,9,Grandmaster,15.24.734.7485
NA1_5452901346,174,5,171,58,15,88,161,33,163,144,0,9,Grandmaster,15.24.734.7485
NA1_5450075189,135,57,51,138,15,44,121,186,189,99,1,9,Grandmaster,15.24.734.7485
NA1_5450043788,46,127,13,27,53,56,55,129,32,135,1,9,Grandmaster,15.24.734.7485
NA1_5449667952,100,121,1,10,15,88,156,70,22,65,1,9,Grandmaster,15.24.734.7485
NA1_5449648641,117,29,65,36,15,139,121,84,58,34,1,9,Grandmaster,15.24.734.7485
NA1_5449616980,5,31,145,22,184,153,121,3,58,20,0,9,Grandmaster,15.24.734.7485
NA1_5446671844,31,170,89,36,87,61,121,1,59,53,1,9,Grandmaster,15.24.734.7485
NA1_5444412880,5,107,84,36,132,117,121,79,147,103,0,9,Grandmaster,15.24.734.7485
NA1_5443785740,98,55,14,160,143,56,121,49,96,15,1,9,Grandmaster,15.24.734.7485
NA1_5454165779,57,55,129,63,114,51,131,1,22,146,1,9,Grandmaster,15.24.734.7485
NA1_5454110462,185,31,168,9,154,182,116,147,22,90,0,9,Grandmaster,15.24.734.7485
NA1_5454069693,116,35,12,22,15,157,105,146,9,86,0,9,Grandmaster,15.24.734.7485
NA1_5453568044,98,73,49,10,191,110,146,3,96,118,0,9,Grandmaster,15.24.734.7485
NA1_5453425255,153,29,180,164,152,26,34,12,155,184,1,9,Grandmaster,15.24.734.7485
NA1_5451747606,131,121,7,96,93,46,161,99,77,143,0,9,Grandmaster,15.24.734.7485
NA1_5451707950,23,52,145,155,152,127,161,111,85,90,1,9,Grandmaster,15.24.734.7485
NA1_5451676436,28,21,1,176,122,2,161,68,36,90,0,9,Grandmaster,15.24.734.7485
NA1_5451640649,23,161,1,22,90,46,185,89,9,115,1,9,Grandmaster,15.24.734.7485
NA1_5451604307,89,73,13,96,20,51,161,69,163,82,1,9,Grandmaster,15.24.734.7485
NA1_5451480405,0,170,84,63,184,173,121,39,36,15,1,9,Grandmaster,15.24.734.7485
NA1_5451451662,102,5,49,155,53,138,55,39,167,132,1,9,Grandmaster,15.24.734.7485
NA1_5451436741,121,5,190,180,15,157,57,99,187,4,1,9,Grandmaster,15.24.734.7485
NA1_5448798531,165,6,2,96,114,172,170,100,155,133,1,9,Grandmaster,15.24.734.7485
NA1_5448775359,127,5,51,49,53,180,55,1,32,143,1,9,Grandmaster,15.24.734.7485
NA1_5448751597,75,105,49,155,20,162,108,87,22,82,0,9,Grandmaster,15.24.734.7485
NA1_5447344430,117,146,171,63,93,51,185,147,22,90,0,9,Grandmaster,15.24.734.7485
NA1_5447311473,138,98,181,164,93,69,185,147,22,90,0,9,Grandmaster,15.24.734.7485
NA1_5454361217,88,97,67,127,101,42,146,2,32,37,1,9,Grandmaster,15.24.734.7485
NA1_5454330104,139,97,68,12,103,162,0,172,32,19,1,9,Grandmaster,15.24.734.7485
NA1_5454301343,43,33,116,164,143,153,26,49,58,114,1,9,Grandmaster,15.24.734.7485
NA1_5454265156,14,26,3,180,143,182,152,159,85,154,0,9,Grandmaster,15.24.734.7485
NA1_5454020098,51,146,181,58,114,172,135,70,155,82,1,9,Grandmaster,15.24.734.7485
NA1_5453980863,13,45,116,183,34,51,151,160,63,52,1,9,Grandmaster,15.24.734.7485
NA1_5453937184,5,55,39,24,101,81,92,165,63,40,1,9,Grandmaster,15.24.734.7485
NA1_5453896859,138,0,147,36,82,180,29,159,10,143,1,9,Grandmaster,15.24.734.7485
NA1_5453870457,5,146,93,85,184,145,31,57,187,15,1,9,Grandmaster,15.24.734.7485
NA1_5453817738,46,45,89,10,19,69,33,127,22,143,1,9,Grandmaster,15.24.734.7485
NA1_5453631891,61,45,14,143,132,5,52,65,96,18,0,9,Grandmaster,15.24.734.7485
NA1_5453598733,41,146,160,10,82,127,45,49,163,18,0,9,Grandmaster,15.24.734.7485
NA1_5453577324,26,88,3,155,114,43,57,33,176,144,0,9,Grandmaster,15.24.734.7485
NA1_5453526722,145,0,67,155,101,14,191,15,160,86,1,9,Grandmaster,15.24.734.7485
NA1_5454441175,2,170,113,32,103,136,191,27,155,20,1,9,Grandmaster,15.24.734.7485
NA1_5454402049,125,170,147,106,101,163,191,49,32,19,0,9,Grandmaster,15.24.734.7485
NA1_5454377871,0,46,3,66,90,129,108,180,9,154,1,9,Grandmaster,15.24.734.7485
NA1_5454347491,56,105,3,66,4,5,29,150,155,152,0,9,Grandmaster,15.24.734.7485
NA1_5454298721,61,135,3,155,143,41,74,150,160,103,1,9,Grandmaster,15.24.734.7485
NA1_5454185580,180,0,69,58,19,41,186,147,32,49,1,9,Grandmaster,15.24.734.7485
NA1_5454162436,127,116,172,160,104,19,70,69,163,65,1,9,Grandmaster,15.24.734.7485
NA1_5454136539,65,52,181,51,101,41,151,14,32,53,0,9,Grandmaster,15.24.734.7485
NA1_5454103967,12,57,79,160,37,142,151,190,147,115,0,9,Grandmaster,15.24.734.7485
NA1_5454071280,2,5,113,140,15,157,57,13,160,65,0,9,Grandmaster,15.24.734.7485
NA1_5454015978,131,44,186,96,115,66,57,180,10,133,0,9,Grandmaster,15.24.734.7485
NA1_5453985888,51,21,165,160,122,131,179,186,96,34,1,9,Grandmaster,15.24.734.7485
NA1_5453961969,153,81,150,160,66,88,186,14,96,101,1,9,Grandmaster,15.24.734.7485
NA1_5453932936,117,81,186,66,82,23,57,181,19,101,1,9,Grandmaster,15.24.734.7485
NA1_5453898267,23,57,3,87,101,131,151,67,160,15,0,9,Grandmaster,15.24.734.7485
NA1_5453860417,41,26,1,32,154,46,0,3,160,103,1,9,Grandmaster,15.24.734.7485
NA1_5453845984,5,57,67,85,20,172,55,168,32,82,1,9,Grandmaster,15.24.734.7485
NA1_5454870091,117,179,87,130,18,102,81,68,58,133,1,9,Grandmaster,15.24.734.7485
NA1_5454846242,125,55,111,12,53,153,185,116,189,90,1,9,Grandmaster,15.24.734.7485
NA1_5454810689,44,5,168,27,154,79,73,93,155,103,1,9,Grandmaster,15.24.734.7485
NA1_5454791037,102,100,49,64,18,57,29,187,10,133,0,9,Grandmaster,15.24.734.7485
NA1_5454760949,107,81,147,10,103,23,186,68,87,53,1,9,Grandmaster,15.24.734.7485
NA1_5454573991,61,114,68,58,144,139,116,33,63,101,0,9,Grandmaster,15.24.734.7485
NA1_5454560400,34,121,68,142,53,97,26,117,63,103,0,9,Grandmaster,15.24.734.7485
NA1_5453992161,2,169,49,85,94,117,31,129,163,65,0,9,Grandmaster,15.24.734.7485
NA1_5453966271,57,33,49,58,101,112,126,3,19,65,0,9,Grandmaster,15.24.734.7485
NA1_5453949372,172,55,49,96,101,129,161,114,27,53,1,9,Grandmaster,15.24.734.7485
NA1_5453925613,51,146,68,155,53,26,81,39,96,143,0,9,Grandmaster,15.24.734.7485
NA1_5453863365,57,73,93,10,65,75,185,180,36,132,0,9,Grandmaster,15.24.734.7485
NA1_5452961564,139,57,68,155,86,162,55,172,163,53,1,9,Grandmaster,15.24.734.7485
NA1_5452946021,139,46,40,180,143,186,174,68,36,65,1,9,Grandmaster,15.24.734.7485
NA1_5452919844,173,151,68,10,133,181,81,93,165,122,0,9,Grandmaster,15.24.734.7485
NA1_5452866458,162,21,147,145,132,71,170,7,164,53,0,9,Grandmaster,15.24.734.7485
NA1_5452848781,88,47,111,155,122,180,70,68,142,103,0,9,Grandmaster,15.24.734.7485
NA1_5452827978,127,88,68,145,189,23,97,111,155,103,0,9,Grandmaster,15.24.734.7485
NA1_5449512345,128,135,51,22,15,5,57,13,63,104,1,9,Grandmaster,15.24.734.7485
NA1_5449490399,181,0,171,10,121,138,97,111,155,53,0,9,Grandmaster,15.24.734.7485
NA1_5446107113,136,31,150,163,15,113,52,42,10,94,0,9,Grandmaster,15.24.734.7485
NA1_5446090181,0,55,150,58,143,162,97,189,63,115,0,9,Grandmaster,15.24.734.7485
NA1_5445371083,5,57,190,142,143,172,81,87,155,53,1,9,Grandmaster,15.24.734.7485
NA1_5442936613,75,5,186,77,15,0,151,150,19,103,1,9,Grandmaster,15.24.734.7485
NA1_5442915283,75,21,171,155,40,139,57,87,93,133,0,9,Grandmaster,15.24.734.7485
NA1_5442824730,190,179,49,10,122,88,0,171,155,34,0,9,Grandmaster,15.24.734.7485
NA1_5442720770,89,74,40,36,191,182,55,171,140,86,1,9,Grandmaster,15.24.734.7485
NA1_5442699659,171,100,146,32,103,69,55,145,9,4,1,9,Grandmaster,15.24.734.7485
NA1_5442687215,164,116,145,36,65,75,92,172,24,154,1,9,Grandmaster,15.24.734.7485
NA1_5442671222,61,55,146,24,18,172,17,100,33,143,0,9,Grandmaster,15.24.734.7485
NA1_5442649267,136,0,172,155,18,173,33,157,58,143,1,9,Grandmaster,15.24.734.7485
NA1_5442635085,190,156,99,22,65,43,19,187,147,191,0,9,Grandmaster,15.24.734.7485
NA1_5442622856,102,121,190,96,101,88,0,93,145,154,1,9,Grandmaster,15.24.734.7485
NA1_5442610366,57,33,51,183,101,173,6,111,96,113,0,9,Grandmaster,15.24.734.7485
NA1_5442603758,61,170,2,132,23,181,151,180,188,101,1,9,Grandmaster,15.24.734.7485
NA1_5442593743,112,121,69,147,94,26,116,2,27,101,0,9,Grandmaster,15.24.734.7485
NA1_5442587405,37,92,171,142,94,46,74,177,9,86,0,9,Grandmaster,15.24.734.7485
NA1_5450772110,113,56,89,63,86,51,39,168,96,101,1,10,Challenger,15.24.734.7485
NA1_5450731923,138,135,0,127,113,173,88,99,22,154,0,10,Challenger,15.24.734.7485
NA1_5447636710,102,33,117,155,103,153,137,2,3,15,0,10,Challenger,15.24.734.7485
NA1_5447621848,117,57,29,36,53,38,0,39,155,189,1,10,Challenger,15.24.734.7485
NA1_5447516799,172,45,67,27,48,56,57,69,145,189,0,10,Challenger,15.24.734.7485
NA1_5447482349,138,81,87,58,99,42,116,29,36,133,0,10,Challenger,15.24.734.7485
NA1_5447437421,128,126,3,10,114,75,57,56,188,65,0,10,Challenger,15.24.734.7485
NA1_5446846729,57,179,171,9,115,117,116,147,163,101,0,10,Challenger,15.24.734.7485
NA1_5445183639,71,45,57,96,4,31,121,117,63,7,0,10,Challenger,15.24.734.7485
NA1_5444384093,5,33,164,10,105,127,162,117,187,189,0,10,Challenger,15.24.734.7485
NA1_5444366227,153,17,117,85,94,162,146,22,155,118,1,10,Challenger,15.24.734.7485
NA1_5444343793,26,105,117,140,103,69,170,93,155,94,1,10,Challenger,15.24.734.7485
NA1_5444338954,27,128,1,160,122,145,17,117,63,118,0,10,Challenger,15.24.734.7485
NA1_5444329947,5,57,33,130,4,145,74,181,96,37,0,10,Challenger,15.24.734.7485
NA1_5444323297,5,45,43,117,37,164,33,87,96,94,1,10,Challenger,15.24.734.7485
NA1_5443404416,88,45,40,160,101,128,116,100,85,154,0,10,Challenger,15.24.734.7485
NA1_5442812769,41,121,2,145,15,136,146,117,140,53,0,10,Challenger,15.24.734.7485
NA1_5454614876,38,29,116,36,101,51,108,129,140,19,1,10,Challenger,15.24.734.7485
NA1_5449976137,38,31,14,58,6,50,77,186,133,144,1,10,Challenger,15.24.734.7485
NA1_5455472963,107,81,171,27,15,162,17,33,142,118,0,9,Grandmaster,15.24.734.7485
NA1_5455446884,51,5,150,49,19,136,73,129,142,145,0,9,Grandmaster,15.24.734.7485
NA1_5455425368,136,73,180,142,53,107,83,168,36,115,0,9,Grandmaster,15.24.734.7485
NA1_5455406017,97,45,67,85,94,88,151,129,155,86,1,9,Grandmaster,15.24.734.7485
NA1_5455346722,57,55,39,142,94,162,128,2,163,53,1,9,Grandmaster,15.24.734.7485
NA1_5455314803,162,186,129,142,101,164,66,127,32,53,0,9,Grandmaster,15.24.734.7485
NA1_5455281206,127,45,2,9,143,100,55,67,142,132,1,9,Grandmaster,15.24.734.7485
NA1_5455244157,112,55,2,140,143,0,57,171,188,101,0,9,Grandmaster,15.24.734.7485
