TeamID,MatchFk,B1Champ,B2Champ,B3Champ,B4Champ,B5Champ,R1Champ,R2Champ,R3Champ,R4Champ,R5Champ,BlueBaronKills,BlueRiftHeraldKills,BlueDragonKills,BlueTowerKills,BlueKills,RedBaronKills,RedRiftHeraldKills,RedDragonKills,RedTowerKills,RedKills,RedWin,BlueWin
110110,NA1_5433535156,887,233,711,51,26,39,876,25,21,111,0,0,1,1,16,1,1,2,6,33,1,0
110111,NA1_5433519993,420,36,238,222,63,39,32,25,21,111,0,0,0,0,1,0,0,0,0,1,0,1
110112,NA1_5433507054,36,107,134,523,89,876,120,84,22,432,0,0,0,0,0,0,0,0,0,0,0,1
110113,NA1_5433468865,164,32,157,804,904,48,203,127,498,16,0,0,0,3,22,0,0,3,8,34,1,0
110114,NA1_5433398540,133,234,950,22,888,887,876,50,804,147,0,1,2,6,55,1,0,4,12,74,1,0
110115,NA1_5438526501,41,106,3,161,235,79,799,910,236,267,0,1,2,10,43,1,0,2,3,28,0,1
110116,NA1_5437696011,75,517,246,29,350,83,120,4,22,117,0,1,2,3,27,0,0,1,2,10,0,1
110117,NA1_5434861873,901,131,166,119,555,83,19,145,222,412,0,1,3,7,23,1,0,2,11,37,1,0
110118,NA1_5434795705,887,59,893,901,161,516,121,45,81,89,0,0,2,2,21,0,0,0,0,10,0,1
110119,NA1_5434790678,875,141,69,145,497,23,517,103,236,902,0,0,0,1,4,0,0,2,1,18,1,0
110120,NA1_5433280492,897,141,29,523,412,904,106,1,236,12,1,1,4,9,48,0,0,2,6,35,0,1
110121,NA1_5433059926,904,887,517,21,37,82,104,8,145,497,0,0,2,10,33,0,1,1,3,24,0,1
110122,NA1_5432998941,126,238,41,18,517,23,32,800,804,3,0,1,5,8,40,3,0,2,9,54,1,0
110123,NA1_5430469232,23,31,131,202,50,887,141,90,81,43,1,1,1,7,37,0,0,3,8,44,1,0
110124,NA1_5429425702,6,11,31,202,143,54,5,84,901,432,1,1,4,9,39,0,0,2,4,31,0,1
110125,NA1_5427064727,92,35,133,15,902,887,9,103,236,89,0,0,0,2,17,0,1,3,9,28,1,0
110126,NA1_5426447668,14,11,517,110,76,31,254,800,21,497,2,1,2,11,42,0,0,4,9,54,1,0
110127,NA1_5426337156,80,64,105,222,117,516,517,50,96,101,1,1,1,2,37,1,0,4,8,46,1,0
110128,NA1_5424248526,114,236,99,412,10,145,777,888,45,497,0,0,0,0,5,0,0,0,0,9,1,0
110129,NA1_5424131198,904,888,102,901,63,111,161,266,163,84,0,0,0,4,81,0,0,0,2,75,0,1
110130,NA1_5423553093,875,11,163,18,63,887,24,157,67,117,2,0,4,11,49,0,1,2,5,39,0,1
110131,NA1_5423532345,114,799,61,901,902,98,63,103,523,432,0,0,1,6,19,1,1,3,7,49,1,0
110132,NA1_5423499399,54,141,4,22,267,777,421,134,96,117,0,0,2,3,19,0,1,1,3,28,1,0
110133,NA1_5423486063,54,203,131,81,267,145,904,55,360,412,1,0,1,0,28,0,1,3,10,30,1,0
110134,NA1_5423442994,36,24,131,901,111,54,203,143,51,201,0,1,4,11,31,0,0,0,0,15,0,1
110135,NA1_5438392163,98,235,711,45,412,24,233,105,202,26,1,0,3,10,65,1,1,3,6,45,0,1
110136,NA1_5438365129,86,200,112,51,412,92,79,901,157,99,0,0,2,11,36,0,0,1,1,21,0,1
110137,NA1_5431913225,875,19,4,51,497,150,234,800,202,99,0,0,1,5,18,1,1,3,8,38,1,0
110138,NA1_5431864999,31,24,131,81,555,82,107,10,18,37,0,0,3,8,39,0,1,1,6,22,0,1
110139,NA1_5431573886,904,11,105,81,99,223,24,711,804,117,0,0,2,5,21,1,1,2,7,28,1,0
110140,NA1_5430714295,39,107,777,63,223,92,200,90,145,16,0,1,4,4,22,1,0,1,9,37,1,0
110141,NA1_5430573240,10,234,4,42,57,83,19,127,202,497,0,0,3,5,28,1,1,1,4,21,0,1
110142,NA1_5429835867,122,64,50,81,161,14,24,800,360,223,0,1,3,10,47,0,0,1,1,23,0,1
110143,NA1_5429804092,777,104,82,67,43,2,266,154,901,45,1,1,3,9,59,1,0,3,9,57,1,0
110144,NA1_5429737519,119,32,103,67,99,901,78,245,145,223,0,1,3,9,42,0,0,0,2,18,0,1
110145,NA1_5429698048,122,107,268,235,201,82,266,13,221,555,0,0,1,4,38,1,1,4,11,55,1,0
110146,NA1_5429655987,904,54,103,22,235,887,266,55,360,223,0,1,2,10,38,0,0,1,3,18,0,1
110147,NA1_5429622460,266,54,910,51,412,36,904,142,360,223,0,1,3,3,27,0,0,0,1,11,0,1
110148,NA1_5429100277,54,83,157,21,223,80,233,90,202,17,1,1,1,10,44,0,0,2,2,27,0,1
110149,NA1_5429075309,14,106,50,202,40,83,876,103,523,412,1,0,4,10,40,0,1,0,5,30,0,1
110150,NA1_5429054053,901,28,84,145,89,83,427,134,67,223,0,0,1,2,23,1,1,3,11,37,1,0
110151,NA1_5428880142,875,48,246,82,21,266,106,61,360,223,0,0,0,8,42,2,1,5,7,45,1,0
110152,NA1_5428871891,799,78,893,22,223,875,11,112,221,412,0,1,2,10,50,0,0,1,1,12,0,1
110153,NA1_5428843272,17,104,800,81,235,266,107,112,221,223,0,1,4,11,31,0,0,0,3,21,0,1
110154,NA1_5428819329,8,29,799,15,101,777,876,63,110,432,0,0,3,7,26,0,1,1,2,23,0,1
110155,NA1_5436957125,523,106,4,901,518,17,54,238,21,711,1,0,1,6,36,1,1,5,8,51,1,0
110156,NA1_5436922584,122,517,101,119,53,17,24,103,804,89,1,1,3,6,39,0,0,2,7,32,1,0
110157,NA1_5436022790,86,33,55,67,80,98,141,517,81,412,0,0,0,1,22,1,1,4,9,43,1,0
110158,NA1_5435983725,17,104,8,81,555,54,904,800,18,44,0,1,4,10,41,1,0,1,4,45,0,1
110159,NA1_5435957972,17,80,103,81,12,6,131,99,202,910,1,1,4,10,50,0,0,0,3,11,0,1
110160,NA1_5435146259,17,32,45,222,800,74,82,55,804,53,2,0,3,9,51,0,1,2,5,27,0,1
110161,NA1_5435044694,904,33,90,145,111,17,266,4,523,800,2,0,4,9,39,0,1,2,6,33,0,1
110162,NA1_5434145716,157,29,45,221,16,17,36,4,145,526,1,0,1,9,22,0,1,3,3,24,0,1
110163,NA1_5433514499,17,35,517,157,950,136,32,8,901,800,0,1,4,11,64,1,0,2,8,30,0,1
110164,NA1_5433274663,17,32,55,236,50,14,104,800,498,53,1,1,4,8,43,0,0,0,3,23,0,1
110165,NA1_5433230193,17,121,3,145,235,85,62,45,21,43,3,0,5,12,41,0,1,2,4,33,0,1
110166,NA1_5433205955,17,121,134,236,43,122,904,910,21,37,0,0,0,2,20,0,1,3,7,33,1,0
110167,NA1_5432615164,17,102,39,901,37,106,56,161,81,7,1,0,3,9,43,0,1,2,5,39,0,1
110168,NA1_5432358906,83,32,893,202,143,86,120,112,222,902,1,1,3,11,34,0,0,1,1,19,0,1
110169,NA1_5432329903,17,19,101,523,267,92,33,145,51,25,0,1,2,7,33,0,0,1,4,20,0,1
110170,NA1_5432302176,17,107,101,22,235,55,77,238,202,80,1,0,4,11,36,0,1,1,2,15,0,1
110171,NA1_5431703294,17,19,18,21,78,13,9,131,119,143,0,1,0,3,19,1,0,4,9,30,1,0
110172,NA1_5430357310,17,32,268,21,99,39,120,103,901,117,0,1,1,2,39,1,0,3,8,41,1,0
110173,NA1_5430319487,86,266,268,15,63,17,79,157,136,201,0,0,1,5,34,2,1,4,9,56,1,0
110174,NA1_5430160223,86,77,8,202,99,114,54,163,804,233,0,1,2,2,22,0,0,0,0,7,0,1
110175,NA1_5438736207,90,254,98,901,78,83,64,101,110,518,2,0,4,11,40,0,1,2,6,32,0,1
110176,NA1_5438720107,36,59,166,51,63,122,517,268,236,267,0,0,0,1,6,0,0,1,2,20,1,0
110177,NA1_5438694953,54,121,18,523,164,114,154,517,202,267,0,0,1,4,33,1,1,2,11,38,1,0
110178,NA1_5438639817,82,245,45,51,412,887,64,166,29,57,0,1,0,6,26,1,0,4,8,37,1,0
110179,NA1_5438617448,23,91,38,15,60,19,59,893,81,201,0,1,1,11,28,1,0,3,3,23,0,1
110180,NA1_5438601158,777,17,266,67,143,80,32,134,119,22,0,0,1,0,15,0,1,3,10,38,1,0
110181,NA1_5438575726,48,59,112,145,147,11,54,61,18,25,0,1,1,6,27,0,0,2,1,12,0,1
110182,NA1_5438564350,80,421,157,15,25,6,107,61,22,101,0,1,2,2,16,0,0,0,0,6,0,1
110183,NA1_5438549252,904,54,25,67,497,83,154,136,202,166,0,0,3,9,35,0,1,0,4,13,0,1
110184,NA1_5438530277,98,11,7,67,25,31,64,50,18,267,0,0,3,5,45,2,1,3,5,31,0,1
110185,NA1_5438512709,799,141,166,15,800,6,11,103,22,147,1,1,0,4,24,1,0,4,8,39,1,0
110186,NA1_5438498572,17,234,800,15,518,133,233,38,110,80,0,1,2,3,33,1,0,3,10,51,1,0
110187,NA1_5438483528,82,92,112,21,902,36,11,103,18,235,0,0,3,3,27,1,1,2,10,29,1,0
110188,NA1_5438482985,92,266,245,29,518,904,32,90,145,44,0,0,0,0,0,0,0,0,0,1,0,1
110189,NA1_5438478383,901,104,99,15,32,86,80,90,51,800,0,0,0,0,0,0,0,0,0,0,1,0
110190,NA1_5438139071,75,233,61,119,43,27,154,96,51,37,0,0,4,6,44,1,1,1,9,44,1,0
110191,NA1_5438103281,31,120,105,222,117,36,121,38,81,63,0,1,1,2,17,0,0,2,4,27,1,0
110192,NA1_5438055405,11,59,800,145,3,80,107,103,81,412,2,1,2,9,45,0,0,3,3,33,0,1
110193,NA1_5437848952,54,107,103,119,17,82,141,25,51,50,0,1,2,7,34,0,0,1,0,15,0,1
110194,NA1_5437815663,36,54,55,51,267,420,102,25,202,99,1,1,2,10,32,0,0,3,2,17,0,1
110195,NA1_5438786266,39,131,157,145,78,122,120,84,498,432,0,1,2,9,28,0,0,1,2,20,0,1
110196,NA1_5438603466,516,266,105,119,555,164,59,34,21,432,0,1,3,9,33,0,0,0,1,17,0,1
110197,NA1_5438305264,2,131,238,523,117,164,76,897,29,99,0,0,0,4,23,2,1,4,11,36,1,0
110198,NA1_5437418810,11,19,74,51,432,80,20,800,804,412,1,0,4,11,42,0,1,0,1,26,0,1
110199,NA1_5437357416,67,120,131,22,53,126,245,893,51,40,0,0,1,3,34,1,1,3,9,41,1,0
110200,NA1_5437329229,164,28,54,235,53,799,120,161,157,12,0,0,0,3,20,0,1,3,9,33,1,0
110201,NA1_5436494895,92,36,131,81,89,799,32,800,51,53,1,0,1,7,42,0,1,3,9,38,0,1
110202,NA1_5436479850,799,36,800,67,117,39,904,55,901,16,1,1,2,9,41,0,0,1,6,24,0,1
110203,NA1_5436455146,122,517,99,236,555,54,266,103,901,63,1,1,3,10,67,0,0,2,4,34,0,1
110204,NA1_5435513245,67,254,13,202,99,23,59,112,145,50,0,0,2,2,21,1,1,2,9,31,1,0
110205,NA1_5435177884,6,200,950,45,50,114,131,166,110,412,0,0,1,2,31,1,1,3,8,43,1,0
110206,NA1_5435142725,266,91,134,498,497,7,54,950,145,35,1,0,3,10,36,0,1,2,3,22,0,1
110207,NA1_5434652338,150,54,99,222,101,31,203,34,901,37,1,1,2,10,34,0,0,1,1,17,0,1
110208,NA1_5434624957,113,59,3,222,235,84,54,91,22,161,1,1,3,10,42,0,0,1,2,23,0,1
110209,NA1_5434612441,13,120,777,22,432,8,131,45,222,497,0,0,0,1,10,0,0,1,0,7,0,1
110210,NA1_5434556944,92,141,166,910,111,904,120,103,202,22,0,1,3,3,23,0,0,1,9,39,1,0
110211,NA1_5434248083,799,120,13,18,350,114,68,518,498,497,0,1,1,10,25,0,0,2,2,15,0,1
110212,NA1_5433317414,799,131,84,221,53,904,154,115,800,35,0,1,2,7,39,0,0,2,0,22,0,1
110213,NA1_5433289257,904,131,901,21,201,10,154,163,119,32,1,1,2,8,33,0,0,2,1,14,0,1
110214,NA1_5433255778,516,120,45,50,267,6,131,34,202,43,0,1,0,1,20,1,0,4,9,38,1,0
110215,NA1_5438820952,10,233,517,21,89,904,876,38,202,555,1,1,3,11,53,0,0,0,3,19,0,1
110216,NA1_5438659549,17,131,90,119,235,427,147,99,18,25,0,1,0,3,23,1,0,5,10,41,1,0
110217,NA1_5438567513,887,121,45,67,202,6,104,34,119,432,2,0,3,9,59,1,1,4,8,60,0,1
110218,NA1_5438491355,36,518,105,15,555,67,203,101,145,80,0,1,3,9,46,1,0,2,4,31,0,1
110219,NA1_5438447601,17,56,25,901,267,126,234,90,21,432,1,0,2,8,38,1,1,3,7,41,0,1
110220,NA1_5438441005,84,141,3,51,37,75,102,4,901,267,0,0,1,2,13,0,1,2,10,35,1,0
110221,NA1_5438055529,48,33,90,221,35,41,122,103,523,17,0,0,2,10,33,0,1,3,4,37,0,1
110222,NA1_5437940360,17,102,800,157,526,36,48,61,51,147,0,0,3,10,36,0,1,1,5,20,0,1
110223,NA1_5437647896,82,19,136,51,267,67,60,105,523,888,0,0,2,3,22,1,1,2,8,45,1,0
110224,NA1_5437607015,83,131,112,18,111,6,106,103,51,25,0,1,2,7,34,2,0,4,12,48,1,0
110225,NA1_5437558707,54,104,157,29,117,904,203,875,96,37,0,1,2,8,35,0,0,0,3,14,0,1
110226,NA1_5437054522,10,54,61,429,800,893,233,517,42,497,0,0,2,3,34,2,1,3,9,54,1,0
110227,NA1_5437012691,897,11,39,81,99,67,54,131,222,555,1,0,4,10,40,0,1,1,5,33,0,1
110228,NA1_5436954236,85,126,45,21,60,122,154,127,145,555,0,0,2,3,25,1,1,2,11,45,1,0
110229,NA1_5436070731,43,141,4,222,53,106,516,517,67,63,1,1,3,9,39,0,0,1,5,30,0,1
110230,NA1_5436023078,516,254,55,15,161,14,233,54,134,902,2,1,4,8,33,0,0,1,4,33,0,1
110231,NA1_5435982399,54,64,10,67,43,904,107,105,895,3,1,0,1,11,45,0,0,3,6,30,0,1
110232,NA1_5435945279,107,517,131,222,161,86,59,800,901,43,0,0,3,11,53,0,1,1,3,36,0,1
110233,NA1_5435687213,31,517,103,222,16,85,60,92,15,40,0,0,1,3,25,1,1,2,8,43,1,0
110234,NA1_5435675312,48,121,131,21,161,6,106,238,202,101,0,0,0,2,11,0,1,3,7,24,1,0
110235,NA1_5438696790,516,104,4,523,117,266,887,61,18,60,0,1,2,5,27,1,0,2,8,32,1,0
110236,NA1_5438645946,887,141,61,202,26,17,517,133,222,117,0,0,1,7,36,2,1,4,8,46,1,0
110237,NA1_5438620746,777,131,134,21,267,266,24,45,22,57,0,0,2,3,28,2,1,4,10,42,1,0
110238,NA1_5438603483,54,141,45,18,267,82,131,234,523,555,0,0,1,0,7,0,1,2,6,29,1,0
110239,NA1_5438564779,133,517,34,202,57,114,32,134,67,37,0,1,1,8,38,0,0,3,2,31,0,1
110240,NA1_5438218624,58,64,131,222,12,79,80,25,523,412,0,0,0,0,0,0,0,0,0,0,0,1
110241,NA1_5438181452,122,105,163,81,267,114,203,3,42,800,0,1,0,3,16,0,0,4,5,23,1,0
110242,NA1_5438146002,164,131,105,157,111,154,234,55,202,267,0,1,2,4,20,1,0,2,4,29,1,0
110243,NA1_5438103721,887,246,1,18,201,114,62,55,145,111,1,1,3,11,28,0,0,0,4,11,0,1
110244,NA1_5438091344,126,91,131,202,40,114,245,42,145,111,0,0,0,0,0,0,0,0,0,0,0,1
110245,NA1_5438050051,17,131,3,119,497,68,64,1,222,267,0,0,0,4,27,1,1,4,9,38,1,0
110246,NA1_5438005798,799,238,51,800,43,58,131,61,222,3,0,0,1,2,32,2,1,4,11,43,1,0
110247,NA1_5437896613,58,131,39,202,432,19,517,777,21,37,1,0,4,11,44,1,1,1,6,35,0,1
110248,NA1_5437862617,126,48,134,119,267,39,131,61,21,12,0,1,3,8,24,1,0,2,2,17,0,1
110249,NA1_5437832469,114,950,245,910,267,58,54,55,145,80,0,0,1,3,16,1,1,2,11,37,1,0
110250,NA1_5437808847,799,104,163,81,89,36,234,134,145,267,0,1,3,11,40,0,0,1,0,20,0,1
110251,NA1_5437775313,887,427,23,22,78,516,104,55,236,267,0,1,2,8,26,1,0,4,11,45,1,0
110252,NA1_5437747544,904,64,131,21,201,85,120,112,18,63,0,1,1,4,19,0,0,2,3,24,1,0
110253,NA1_5437720174,887,64,7,523,117,67,266,103,147,526,0,0,2,5,35,2,1,2,11,41,1,0
110254,NA1_5432554520,86,517,157,202,235,8,62,54,804,147,0,1,3,5,33,2,0,2,8,42,1,0
110255,NA1_5430690193,86,141,238,22,267,221,950,134,202,235,0,0,0,1,21,1,1,4,11,36,1,0
110256,NA1_5430603161,74,24,901,18,37,83,80,7,523,43,0,1,3,2,19,0,0,0,1,8,0,1
110257,NA1_5429887124,875,25,711,51,44,122,233,103,67,37,1,0,4,7,44,0,1,2,5,41,0,1
110258,NA1_5429879786,17,56,800,51,74,98,233,45,498,497,0,0,1,1,9,0,1,1,3,19,1,0
110259,NA1_5429524069,876,59,61,202,267,266,141,3,21,37,0,0,3,2,21,1,1,1,9,27,1,0
110260,NA1_5429059862,21,904,99,11,54,17,141,800,222,267,0,0,4,11,41,0,1,0,1,27,0,1
110261,NA1_5429013069,11,233,23,51,63,106,5,800,110,25,0,0,1,5,17,1,1,3,9,42,1,0
110262,NA1_5428365203,75,17,800,236,16,48,30,777,67,223,0,1,3,11,36,0,0,1,8,14,0,1
110263,NA1_5426856866,114,154,103,222,35,98,143,3,18,902,0,0,1,0,4,0,1,2,3,18,1,0
110264,NA1_5425535254,48,5,777,51,44,6,19,34,22,497,0,0,1,3,17,1,1,3,9,54,1,0
110265,NA1_5425319593,420,32,517,360,800,54,48,799,18,43,1,1,3,9,28,0,0,1,0,20,0,1
110266,NA1_5424947044,6,76,99,51,16,31,92,157,202,432,1,1,2,10,25,0,0,1,3,12,0,1
110267,NA1_5424933950,82,56,202,29,89,54,35,103,81,902,1,0,3,9,35,0,1,2,4,21,0,1
110268,NA1_5424067387,54,20,103,429,43,36,44,90,236,412,0,0,0,0,9,0,0,1,2,22,1,0
110269,NA1_5424056773,904,36,800,67,201,111,11,103,22,80,0,0,1,2,26,0,0,1,0,14,0,1
110270,NA1_5422909484,114,141,131,51,22,904,266,3,222,50,0,0,0,0,5,0,0,1,3,15,1,0
110271,NA1_5422902350,223,107,99,22,497,904,876,8,145,89,0,0,0,0,7,0,0,2,2,15,1,0
110272,NA1_5421685396,43,887,246,67,14,904,203,90,145,99,1,1,2,9,32,0,0,3,4,20,0,1
110273,NA1_5421432938,83,57,134,145,267,14,887,103,22,1,0,0,1,3,28,2,1,4,13,41,1,0
110274,NA1_5438101752,83,32,4,81,25,11,126,69,202,48,0,1,1,3,32,0,0,2,9,45,1,0
110275,NA1_5435381934,31,11,39,202,78,86,904,55,22,902,1,1,4,10,33,0,0,1,3,32,0,1
110276,NA1_5435338516,78,54,90,15,412,86,106,14,21,50,1,1,4,11,36,0,0,0,4,22,0,1
110277,NA1_5435314012,904,266,79,498,63,13,11,69,236,35,0,0,1,2,33,0,0,1,1,17,0,1
110278,NA1_5435275136,777,121,13,222,201,875,48,136,429,111,0,0,0,2,34,0,1,4,9,44,1,0
110279,NA1_5434502374,875,9,21,222,25,154,36,711,51,43,0,1,2,7,30,0,0,2,2,13,0,1
110280,NA1_5434458499,904,54,14,901,12,2,82,112,15,50,0,0,2,10,38,0,1,1,3,24,0,1
110281,NA1_5432697978,17,254,115,21,350,102,234,246,51,89,0,1,2,6,41,2,0,5,12,56,1,0
110282,NA1_5432643269,887,104,103,51,201,39,904,112,22,43,1,0,3,7,35,0,1,2,6,28,0,1
110283,NA1_5432595567,75,266,134,202,16,103,32,99,236,267,0,0,0,2,18,1,1,3,10,34,1,0
110284,NA1_5431660804,266,234,90,222,902,74,104,101,22,53,0,0,1,1,16,1,1,4,10,38,1,0
110285,NA1_5429195358,84,904,166,22,902,799,246,112,360,111,1,1,3,9,47,0,0,3,4,35,0,1
110286,NA1_5428650900,164,233,3,236,111,27,266,61,136,12,1,1,3,14,43,1,0,3,1,41,0,1
110287,NA1_5428604966,31,59,143,222,117,84,113,115,145,89,1,0,2,11,39,0,1,2,2,20,0,1
110288,NA1_5428552844,98,143,112,96,902,82,254,61,202,111,0,0,3,3,30,1,1,2,5,45,1,0
110289,NA1_5427665582,799,20,96,236,89,6,200,518,202,154,1,1,4,9,38,0,0,1,1,27,0,1
110290,NA1_5427618027,78,427,3,51,412,122,98,112,110,21,1,0,2,6,43,0,1,2,5,24,0,1
110291,NA1_5427566284,31,233,115,18,267,114,54,893,81,43,0,0,0,3,17,1,1,3,11,34,1,0
110292,NA1_5426805148,80,121,161,800,111,8,517,55,15,267,0,0,2,1,43,0,1,2,8,39,1,0
110293,NA1_5426773678,157,876,112,498,497,904,106,1,15,111,0,0,2,1,16,0,1,1,7,32,1,0
110294,NA1_5432901877,799,120,142,235,89,58,517,157,804,267,0,0,1,1,16,0,1,2,8,24,1,0
110295,NA1_5432886779,904,120,910,67,142,126,233,34,50,267,0,0,1,6,28,0,1,4,8,32,1,0
110296,NA1_5422701303,92,141,75,145,526,68,234,31,29,267,0,0,1,5,31,1,1,4,7,44,1,0
110297,NA1_5422657602,150,31,893,22,902,69,105,86,119,267,0,1,1,3,33,1,0,3,8,49,1,0
110298,NA1_5422635763,103,104,134,29,117,23,36,246,21,60,1,1,4,10,46,0,0,1,4,24,0,1
110299,NA1_5422587555,799,30,161,145,111,79,517,142,21,43,3,1,3,10,34,0,0,3,3,37,0,1
110300,NA1_5422562015,133,24,777,145,60,893,254,84,222,201,1,1,3,8,48,0,0,0,1,30,0,1
110301,NA1_5422500138,875,203,134,523,497,54,63,25,67,60,1,1,2,9,40,0,0,2,3,33,0,1
110302,NA1_5422475757,82,20,238,202,89,150,54,143,22,60,0,0,0,0,16,0,1,3,5,26,1,0
110303,NA1_5422446313,904,36,142,804,89,74,887,950,15,350,0,1,3,11,28,0,0,0,0,8,0,1
110304,NA1_5422266856,24,234,45,50,267,36,59,61,51,60,1,0,1,10,45,0,1,2,2,33,0,1
110305,NA1_5422245534,23,92,34,202,43,126,107,8,45,60,0,0,1,1,27,1,1,3,10,35,1,0
110306,NA1_5422032358,122,78,238,800,60,777,234,68,804,25,0,0,3,7,47,3,1,4,9,47,1,0
110307,NA1_5422022718,75,11,950,222,127,904,59,3,360,60,0,1,1,3,23,1,0,3,9,49,1,0
110308,NA1_5421994657,54,77,800,202,16,2,78,115,15,26,1,1,4,9,48,0,0,1,9,34,0,1
110309,NA1_5421838357,904,64,711,523,412,240,113,55,81,267,0,1,2,8,37,0,0,1,1,17,0,1
110310,NA1_5421806826,904,254,61,21,26,114,517,800,202,267,0,0,2,3,21,1,1,2,11,35,1,0
110311,NA1_5438154210,82,84,110,161,54,267,58,131,222,3,1,1,4,11,32,0,0,1,1,20,0,1
110312,NA1_5438100408,82,113,222,161,777,89,799,523,32,893,1,1,2,9,38,0,0,2,5,30,0,1
110313,NA1_5438038820,54,113,222,161,55,893,62,901,777,800,1,1,3,7,33,0,0,1,4,8,0,1
110314,NA1_5437167518,14,84,59,412,145,516,876,202,40,133,0,0,3,8,39,0,1,0,1,17,0,1
110315,NA1_5437110877,111,157,59,222,887,32,75,21,57,55,0,1,3,4,33,2,0,3,9,40,1,0
110316,NA1_5437057495,36,2,901,518,86,516,32,202,12,910,0,1,3,10,29,0,0,2,0,24,0,1
110317,NA1_5436880034,80,64,3,67,43,8,24,105,236,432,0,1,2,2,15,1,0,1,9,25,1,0
110318,NA1_5436860205,74,876,166,21,53,90,48,777,22,235,0,0,1,0,4,0,0,1,5,13,1,0
110319,NA1_5436834200,24,91,910,67,43,6,48,238,50,555,1,1,2,5,30,0,0,2,2,20,0,1
110320,NA1_5436809145,904,104,517,360,163,79,60,166,157,111,0,1,3,6,29,0,0,0,1,23,0,1
110321,NA1_5436788710,266,876,1,21,517,887,904,166,157,50,0,0,0,0,17,0,1,1,5,24,1,0
110322,NA1_5436770549,122,200,142,81,267,150,203,166,236,350,0,1,2,5,33,0,0,1,0,18,0,1
110323,NA1_5422545849,85,126,99,81,350,6,141,13,804,267,0,0,0,2,8,0,1,4,5,24,1,0
110324,NA1_5422517022,266,54,90,21,350,6,517,13,498,161,0,0,1,3,16,0,1,2,6,31,1,0
110325,NA1_5422504876,75,516,84,145,101,6,54,13,21,902,0,0,0,0,2,0,0,0,0,2,1,0
110326,NA1_5422479280,6,59,3,202,412,240,24,904,800,43,0,0,1,1,9,0,1,1,4,29,1,0
110327,NA1_5422454734,84,54,99,110,12,6,60,13,498,497,0,0,0,0,9,0,0,2,4,24,1,0
110328,NA1_5438187258,875,106,50,51,99,887,11,80,21,518,0,0,1,2,20,0,1,2,7,39,1,0
110329,NA1_5438148853,904,64,45,202,235,54,887,85,51,26,0,0,1,1,29,1,1,3,12,33,1,0
110330,NA1_5438089985,266,60,517,18,17,875,233,127,202,26,0,0,3,6,42,2,1,4,14,63,1,0
110331,NA1_5434212266,23,11,25,22,143,54,131,115,202,80,0,1,3,6,34,0,0,2,4,24,0,1
110332,NA1_5434182305,10,59,141,22,63,83,5,950,360,902,1,1,3,6,45,0,0,1,4,37,0,1
110333,NA1_5428597060,516,2,103,202,526,799,875,127,360,99,0,1,3,6,36,2,0,3,9,46,1,0
110334,NA1_5428522723,62,254,63,51,50,2,799,84,360,80,1,1,4,6,36,0,0,0,2,22,0,1
110335,NA1_5428512022,83,427,6,901,99,2,876,517,21,80,0,0,0,0,0,0,0,0,0,1,1,0
110336,NA1_5428473969,113,131,55,202,432,904,80,61,360,99,0,1,3,6,34,0,0,1,3,16,0,1
110337,NA1_5423254131,799,80,101,18,26,41,154,90,21,111,0,0,1,0,5,0,0,0,3,15,1,0
110338,NA1_5422328314,904,876,96,429,80,51,104,517,222,902,0,1,1,11,34,0,0,2,0,18,0,1
110339,NA1_5422305248,133,32,893,429,99,799,36,157,222,800,1,1,4,9,40,0,0,0,3,14,0,1
110340,NA1_5420954519,74,11,31,222,555,887,80,84,429,32,0,1,0,5,27,1,0,5,9,51,1,0
110341,NA1_5417293651,887,68,157,202,99,266,31,777,145,25,0,0,0,4,21,0,1,3,5,40,1,0
110342,NA1_5417254754,904,122,112,67,26,14,141,777,360,266,0,0,3,6,39,0,1,0,2,16,0,1
110343,NA1_5417223443,904,105,902,202,26,164,30,113,429,518,0,0,1,0,10,0,0,1,2,18,1,0
110344,NA1_5416630253,31,28,888,222,902,897,67,45,360,26,1,1,3,10,41,1,0,3,7,43,0,1
110345,NA1_5414067265,83,33,76,222,63,875,141,134,202,99,0,0,0,1,5,0,0,1,0,4,0,1
110346,NA1_5413071266,106,5,3,15,99,57,11,517,202,800,1,1,3,8,36,2,0,4,7,49,1,0
110347,NA1_5420726935,54,11,34,119,32,36,33,4,21,53,1,1,4,9,42,0,0,1,4,25,0,1
110348,NA1_5420713973,126,11,8,21,555,10,131,105,81,63,0,0,0,2,21,1,1,4,6,30,1,0
110349,NA1_5420702562,875,54,245,145,25,887,11,96,147,902,1,1,4,11,28,0,0,1,2,18,0,1
110350,NA1_5420687631,58,11,103,81,16,86,233,161,145,63,1,1,4,12,47,0,0,1,1,20,0,1
110351,NA1_5420681760,14,11,31,81,80,27,5,523,22,89,1,1,4,8,38,1,0,0,3,27,0,1
110352,NA1_5420589906,54,11,13,81,412,887,64,90,22,107,1,1,2,11,28,0,0,2,4,27,0,1
110353,NA1_5420561232,904,5,112,22,497,516,11,131,804,412,0,0,1,0,12,1,1,3,10,27,1,0
110354,NA1_5420533188,36,32,25,145,53,266,11,18,119,143,2,1,2,7,40,0,0,3,9,37,0,1
110355,NA1_5420499961,777,246,166,901,201,114,11,103,21,37,1,1,4,8,32,0,0,1,10,47,1,0
